n_parties,n_inds,n_large_parties,perc_large_votes
29,5,3,0.8751616954664755
41,3,0,
33,2,2,0.8481839415212972
41,5,1,0.8130714246971564
40,7,4,0.9031718326954696
44,6,5,0.8291274067968811
42,8,3,0.907972057777687
44,4,1,0.8078075497356735
45,7,4,0.8360640528746722
34,2,0,
38,4,3,0.8698019354244437
42,2,5,0.9390949455553663
55,6,2,0.7270923299776462
31,2,2,0.8764760353516589
42,6,1,0.9497897046669572
37,10,4,0.764782193332361
44,3,2,0.9897832823843757
43,4,7,0.9272293255194791
36,4,3,0.72559093275153
43,6,2,0.8413563390723685
28,4,1,0.9588225181646994
50,5,5,0.8419135468145655
36,3,4,0.9800018724527169
39,4,2,0.8846312203715391
40,4,7,0.7566340936966974
50,8,5,0.8243836129783194
37,4,2,0.8588604153457563
48,4,3,0.7593855630273317
42,3,3,0.9015859798036748
37,6,1,0.7978138689385067
37,6,2,0.9372699016022221
55,5,1,0.9180672524368888
43,10,1,0.7683165707398815
32,4,1,0.8414581722030485
36,3,3,0.9390340485553262
37,2,0,
31,3,2,0.9338139879571845
44,3,3,0.975229772768099
37,3,4,0.8769073913816852
33,3,2,0.9374537273649258
49,4,1,0.8144768966813982
38,4,0,
38,6,3,0.92121337068625
50,2,2,0.9631027326268047
31,6,2,0.9011017942628614
49,6,3,0.8651291071402447
44,6,1,0.9237586988409744
28,3,5,0.9448772987675269
49,5,4,0.6690127158353534
37,5,7,0.8182023970359035
33,8,1,0.8560011873162907
29,6,2,0.9789923413139673
46,3,2,0.7501306516390965
32,2,1,0.666058485490165
43,7,0,
47,4,0,
45,4,2,0.7018977110342702
45,9,2,0.8950252151189437
40,5,6,0.811221960597269
41,5,1,0.9227096025430278
33,3,2,0.8879095857232082
46,7,3,0.9247194301126195
36,3,0,
54,3,0,
32,4,2,0.7991141165495138
38,6,5,0.8457260282171655
36,3,1,0.8456504094966726
37,9,1,0.8554303599226393
49,7,7,0.9216885141594723
39,9,1,0.8434487609690533
37,5,5,0.9065428016739792
29,5,4,0.89576986170872
34,9,4,0.9211055776670747
48,2,1,0.8986307793484146
38,5,2,0.8733837193309417
38,5,2,0.9853201012323842
35,5,2,0.8470956422058912
45,7,5,0.7950067432659412
36,4,2,0.8616125502975991
32,5,3,0.8351619410270281
45,1,1,0.9475004320561398
34,4,3,0.8221828614742597
56,3,5,0.9154267583643508
43,5,1,0.8419945190085301
27,5,3,0.9401745041734378
43,1,4,0.9427530780466461
28,5,1,0.8763422169951695
36,5,1,0.7987279194843762
63,2,4,0.8000618309899472
31,6,0,
48,7,1,0.8504801418444797
50,2,3,0.7663141875375411
41,3,2,0.9238857510181753
46,6,5,0.8365052865184724
49,3,3,0.8414373645200321
33,4,0,
44,6,5,0.9701835934105539
45,3,0,
38,7,3,0.7878977095406956
39,5,3,0.7619591731964337
39,7,3,0.8175919627769009
45,4,4,0.9558231642331155
43,6,3,0.9395754337076526
29,2,4,0.9873502763714418
33,4,0,
34,3,5,0.8552870579254396
39,5,3,0.9203164406280457
28,6,6,0.824124693627083
40,9,3,0.9120680772382495
42,2,2,0.6868788278479778
39,4,1,0.9054710126139152
44,2,1,0.9596498318722764
43,5,1,0.7997289406688808
34,3,2,0.9861668072729876
39,8,6,0.8626503278933659
42,6,4,0.7714429684893136
42,4,3,0.9099343588473103
36,3,2,0.8346093873913358
36,4,1,0.9338860420982775
38,7,4,0.8797377682223171
37,4,5,0.848429752069602
37,5,1,0.8351157135837461
51,2,4,0.8513321776452312
43,6,3,0.8898226525604033
36,3,3,0.8034677771428597
43,8,4,0.6926652707168357
40,5,3,0.951681656051227
39,7,4,0.8294455969382042
38,4,4,0.9072062133247097
42,4,4,0.8273027579730087
37,5,3,0.8826988504169018
47,9,3,0.9315540375179544
37,9,2,0.821682789280526
33,8,4,0.877872439296201
44,3,4,0.8166311848022635
47,5,1,0.9605459912839035
38,6,4,0.9187333363678645
34,1,2,0.9435746994150708
47,3,3,0.8479238168516883
44,9,2,0.9448225110218421
32,5,5,0.9723597069087927
42,2,3,0.7926287270877679
29,6,2,0.8010246724594736
42,6,1,0.8530271309263944
51,6,4,0.9618167963953537
41,10,0,
45,3,4,0.880787382741553
48,2,1,0.6727008390902921
38,4,2,0.9101891037587058
32,5,2,0.9762717560708047
34,8,2,0.9541971359549593
36,9,2,0.8657621601814041
33,4,2,0.9599300793090251
22,6,1,0.9374211159771688
35,5,2,0.8369241382714899
32,8,2,0.9334638733631825
49,7,4,0.9496473999169498
40,6,4,0.6594474119582956
46,7,1,0.8112129714057905
36,4,5,0.9114374634031206
31,7,3,0.8572872044296787
32,3,1,0.8590758497447261
43,4,3,0.8312052171618899
42,4,3,0.8932925301796204
30,5,2,0.9097727268653436
32,8,4,0.9567578527400672
31,4,2,0.7630301864003408
47,5,6,0.9652709956478894
26,4,3,0.7803019519490325
39,6,4,0.7660318067228445
40,5,3,0.8816389859601822
53,4,6,0.8937269873178583
34,5,2,0.8527555898822419
34,2,5,0.7944076586957591
46,4,2,0.8614762357291924
33,5,4,0.970176594168839
46,5,5,0.9823033710303672
46,4,2,0.8455067726931285
22,2,4,0.8037976118609484
45,5,5,0.8358308662931849
30,5,4,0.8141084773686816
44,2,0,
33,8,3,0.7029158249452327
47,4,4,0.7617838775721844
44,6,3,0.97005330321269
31,5,4,0.7628960024177739
48,3,3,0.7889699748419087
50,4,2,0.9511283971542057
39,4,4,0.7747979366648338
42,7,3,0.8574962138786122
37,2,1,0.8659471162136301
35,5,14,0.7914648574276566
44,3,8,0.8919426022454894
50,6,6,0.7894799818490882
33,2,1,0.7035371273892723
38,4,5,0.936929607339844
36,2,2,0.9661885683710769
28,5,4,0.8120715751397218
42,3,2,0.8993200594323584
46,6,4,0.7833457814881507
44,7,2,0.8126417090913245
47,6,1,0.8780738496621622
41,2,3,0.936106129797402
46,4,2,0.7612972251321077
49,3,3,0.9026777784985168
35,6,2,0.8296290424608411
38,7,4,0.7735805628782562
24,3,3,0.7456525340051916
50,5,0,
52,4,2,0.885684308567165
48,7,3,0.8972177540953065
41,8,2,0.9802456024690351
50,4,5,0.7992685703495359
30,7,3,0.7905431257596971
33,10,7,0.9093868308684547
38,5,1,0.9835494105186939
40,4,3,0.9678194216576655
38,5,2,0.853238518186413
54,7,5,0.9278162778265472
39,4,2,0.8691918526151985
35,5,2,0.9083067792862444
38,4,2,0.9277161331770455
27,4,4,0.8550949356029233
41,4,0,
33,12,1,0.8496209426962763
34,4,1,0.9217464620083393
49,5,3,0.8024661862044102
39,5,2,0.8590925500340314
50,6,1,0.8700404006600514
34,4,5,0.8450220464418395
45,3,5,0.9214286079181526
41,4,6,0.8369728155543619
46,2,5,0.9892456193817256
52,3,1,0.8740900958826238
33,5,6,0.7366450719876595
43,6,2,0.8861792273549054
49,10,4,0.9041165707107046
36,2,1,0.877331546447592
34,7,2,0.9020153404137228
46,4,1,0.9334120725149736
29,4,3,0.8656926593585816
35,5,5,0.9684010809656063
43,3,5,0.9034936041338588
35,5,4,0.8990214370600345
46,3,1,0.7663005956912022
38,2,4,0.9359539136671023
28,4,4,0.8493069197335136
42,3,0,
39,5,7,0.739964157828729
41,6,6,0.9685579447810216
44,10,1,0.8980185965259996
42,6,2,0.6939708708268406
41,7,1,0.947629351942382
40,6,2,0.8620992313175153
45,4,6,0.8986688134359763
38,2,1,0.9068251154058228
45,2,3,0.8995703121359818
27,6,2,0.7548611293642744
32,3,0,
55,5,1,0.925368056458845
48,4,3,0.818047766966793
45,4,2,0.8903386847792061
40,3,2,0.8161396473982557
24,7,2,0.8231050558416987
33,7,3,0.9500938846604883
28,4,2,0.7635513073735285
45,4,1,0.7380625233661513
35,6,5,0.8633861268344007
34,1,4,0.8280081936299832
40,4,3,0.8564641930579941
39,8,5,0.763355803803536
39,6,2,0.7856076670175116
44,3,2,0.8014900437893402
33,6,1,0.9120413302406533
36,4,3,0.8200440044354778
32,2,3,0.8356138952362548
38,7,3,0.7629626909834979
36,4,5,0.7101948839763047
46,5,1,0.6741607340629675
52,5,5,0.7779177422990858
37,6,3,0.7493062311868806
40,6,2,0.8712565089440102
42,3,3,0.7819037942654935
44,3,2,0.8362748772574211
39,6,2,0.7252265475514592
40,4,4,0.7759992970277105
38,5,3,0.8607446206959516
37,3,3,0.8901822990314768
40,3,4,0.7690424845968767
33,2,5,0.8234671931377825
40,7,0,
39,5,1,0.8306310095129498
50,5,4,0.9359538449756357
46,4,2,0.8398753413746188
29,6,1,0.7211794253937334
48,4,1,0.9106397814481584
33,6,6,0.7308419840470293
44,4,1,0.9070968277396833
39,5,6,0.9613092630851487
32,2,2,0.7462673196214857
39,6,2,0.9394653398059416
35,5,4,0.8684861119698326
31,2,4,0.8081993650501453
38,5,2,0.8459682477072883
46,5,5,0.8246165652546759
41,1,2,0.714872938503109
30,11,2,0.774662479396683
39,8,3,0.8342351246799746
32,4,1,0.9056951384471308
34,4,4,0.9094969635088834
40,5,2,0.8095076946721012
47,3,2,0.8093601222914539
48,4,5,0.7120482015469213
58,5,4,0.8152768189186977
41,3,2,0.9445791522717185
40,4,3,0.7944120598871012
37,7,4,0.7964833021762934
45,6,3,0.8686960066626482
58,7,2,0.8299176025683048
40,8,0,
44,4,3,0.8739347201654738
37,5,3,0.9697068927427228
38,6,1,0.9324619149914765
41,8,2,0.8917883278818592
27,5,4,0.7705708273353735
53,4,0,
37,7,3,0.985488624765328
47,3,4,0.9252717556284109
48,5,2,0.952289580656181
31,5,6,0.7665520466747502
41,6,2,0.8785078058500836
51,5,3,0.9054044954114999
40,6,2,0.7899394971972129
41,6,2,0.8965878170877011
36,6,4,0.7845519864321893
34,4,2,0.7818718057413334
40,6,3,0.8971572693826393
45,6,3,0.9735396707822144
44,6,3,0.947398650968122
36,4,2,0.8294954391860929
39,6,1,0.9269274928245042
34,6,4,0.7998900563159794
45,4,2,0.7902521030257644
35,4,3,0.900435944870603
39,4,6,0.8737201025962139
31,7,2,0.9769140291200489
42,2,1,0.9422970750628538
44,5,3,0.8284804050741841
40,5,6,0.9828185802639143
46,8,3,0.9256351970872055
39,6,1,0.9044718565670801
32,4,3,0.9770312374522112
39,5,4,0.9116765047647755
45,6,4,0.9115521347743182
35,7,3,0.8647099154533843
45,7,2,0.8681218624464389
49,5,1,0.6982693027667568
32,4,4,0.9097471744376019
44,7,4,0.9539916882610104
36,2,4,0.9143185342150074
42,9,1,0.6141806965887199
38,3,5,0.9326897437083241
61,3,2,0.8077217873302167
41,4,1,0.7502891702792827
50,9,2,0.9879172482730272
40,4,3,0.8559695304468411
35,3,5,0.8447926772287006
45,10,5,0.8756536733861231
31,3,1,0.8496861641261394
50,3,2,0.8779097588570204
42,5,3,0.8044391621583242
35,5,4,0.8044383230095048
44,5,2,0.7846028687834119
35,5,7,0.9268451062692565
44,7,3,0.8020153554367522
30,7,3,0.8702123131166706
41,6,4,0.829612508375288
43,7,2,0.8230836189178792
33,7,3,0.9537399773035584
32,6,1,0.8466465533960932
36,4,4,0.8907169785531631
45,6,1,0.8358471832384843
54,7,2,0.7719751970988575
32,8,3,0.8775112316803159
31,5,3,0.7935359204705409
38,7,4,0.9381288282417861
39,5,1,0.9726492066885972
31,4,4,0.8916102708619378
26,1,5,0.8006559256597757
33,4,4,0.963851380166522
42,4,3,0.7320864175406038
36,5,3,0.7410600826673434
39,4,5,0.896795767488889
36,8,3,0.9756488782397288
35,2,4,0.9663064909089178
38,7,2,0.8144865621174029
40,2,3,0.9500173193052278
40,5,3,0.8042294765835428
42,7,3,0.7809466528753991
29,5,0,
42,3,4,0.8551197657231131
33,7,3,0.8922160457127025
33,8,1,0.9767985487233424
42,4,8,0.8000382392265359
47,7,2,0.846819555245073
40,5,4,0.7722348064415577
28,6,6,0.7703518017999
37,3,2,0.8861219194841392
34,6,1,0.7659813267669349
37,5,3,0.8376047439431096
26,8,5,0.8697600438681745
41,4,5,0.7544788429146917
32,5,2,0.6583165107187569
44,4,2,0.8738998780201959
41,6,0,
43,7,3,0.8226257986847185
41,4,2,0.8313874790110739
49,5,2,0.8966506305289109
46,7,5,0.7474447215363547
40,4,5,0.9493625843143311
45,4,4,0.8674503855093516
53,2,2,0.971834067411739
31,4,2,0.9329665487639404
41,2,3,0.888032075829803
34,8,5,0.91344066305004
34,5,3,0.9538884371976928
31,7,0,
42,3,3,0.7454423174358106
46,5,2,0.9741682103151693
38,9,0,
38,3,4,0.9797295418876197
39,7,2,0.8873061259795346
34,10,3,0.8554770575136147
34,7,4,0.7669123785895814
38,3,2,0.907677122936568
38,5,6,0.8866922542114681
39,3,2,0.8805156025474314
51,4,3,0.9285572404272876
43,3,2,0.7871747586528491
39,3,1,0.8076684749238415
42,5,2,0.9749756696940972
39,4,3,0.9506669769002035
55,8,2,0.938597120576584
40,6,2,0.7904920687383157
44,5,4,0.8191235473539685
40,6,3,0.8364542324968588
44,4,5,0.8134581261995956
38,5,4,0.867448060758373
43,6,3,0.8861614151005789
39,8,5,0.8243057906911776
49,6,1,0.9017030236293887
37,4,3,0.8174048160018936
39,5,3,0.9695714692720083
33,3,2,0.8721368209044222
34,2,2,0.9689170709243445
36,5,3,0.8948165707634064
43,4,2,0.7099058935908313
42,6,4,0.8444471003200734
36,2,2,0.6671333603077375
39,4,4,0.8442427147923365
43,6,1,0.8797101889092858
45,6,2,0.828916334176921
46,2,4,0.9726261865034965
43,6,0,
44,6,1,0.9465474896938662
46,6,3,0.8855127323995863
30,3,4,0.7317844504555229
38,6,4,0.8825976327183764
39,5,1,0.8987449013779772
39,8,2,0.8584151763860106
42,4,3,0.879254135934069
39,6,2,0.8300070838822917
36,6,2,0.6762476024988193
43,6,2,0.80470455694362
35,6,2,0.8864631115211147
42,6,4,0.9230522371103054
37,5,5,0.8752350128502282
44,7,2,0.6863808115450899
47,7,4,0.8780604735945952
46,5,2,0.8839322221750681
46,4,4,0.8388242012194967
46,3,4,0.6729949270662828
43,2,2,0.9871006999919487
42,3,4,0.823230246612745
45,4,3,0.9820293904015046
42,6,4,0.8761412940615458
39,5,0,
39,11,3,0.9018378253310344
48,8,4,0.775162821922488
55,6,2,0.8974552563062139
46,2,3,0.6349020184997087
45,2,3,0.8110071130705453
38,6,4,0.9217271563343078
34,7,3,0.9772766600543327
41,3,1,0.9098665298299942
36,3,3,0.9128992685551673
33,2,2,0.7615380601847115
34,5,4,0.8848934889430137
49,6,3,0.8550744348131143
43,5,3,0.9852036661745183
32,7,2,0.7408386931723787
46,4,2,0.7647276150408192
32,7,4,0.7858396280378475
46,3,4,0.7577252938705906
28,6,3,0.8133231491227455
40,7,4,0.8347545942647436
46,6,4,0.8546380255902966
47,6,4,0.7341627504088097
41,3,3,0.9239226693756372
34,5,3,0.8727384867994978
35,6,3,0.848965752828559
33,4,2,0.913214136237223
42,8,2,0.8551964293740806
39,6,2,0.9702173605110752
58,6,3,0.898919767377707
33,3,6,0.9243596352777879
42,7,4,0.8152467483983088
31,6,5,0.8678080859001672
34,3,3,0.8896736422569699
36,8,2,0.920388939404065
45,6,7,0.7703420372205398
55,7,1,0.9580475947805694
51,7,1,0.8210854893238224
49,4,1,0.8243613545314263
30,6,4,0.8624080024547014
39,3,4,0.93442301401267
49,5,2,0.7714531988346576
51,6,2,0.7458163995839742
48,5,1,0.8732005828907227
43,3,2,0.718453739816354
49,4,7,0.9491035783277924
37,5,7,0.8698333904587794
44,6,0,
31,2,2,0.6830520471457558
41,9,0,
48,5,4,0.8838216837705666
34,8,2,0.6878529953396891
34,3,1,0.8513396152926782
45,11,3,0.8783013165523157
39,3,3,0.9564993096188774
39,6,2,0.9048893727800237
42,4,2,0.8560538839635831
37,5,1,0.9397620442095966
46,5,3,0.9331455899321339
35,2,2,0.8277195672559964
39,3,1,0.81498698074193
36,4,3,0.8701924807247186
44,1,2,0.9104028924054196
43,4,2,0.9522414416489869
33,4,3,0.979401405179219
45,5,4,0.7482691676143531
33,4,2,0.9196148574979142
44,4,5,0.7898123849445309
39,6,2,0.9076032795297383
30,10,3,0.8450852811016494
31,2,2,0.9034421271842175
50,6,4,0.8686960272537393
35,6,6,0.8239929131764554
45,5,3,0.6940142045818725
34,5,0,
37,9,2,0.7290049590183856
41,6,4,0.8708382464344424
47,5,4,0.8833667923796632
43,4,4,0.7355720772536858
36,2,4,0.9180136473077581
41,3,3,0.8844084653842554
40,7,3,0.8483794474683007
53,6,3,0.8839649601338398
39,4,2,0.9107220166289548
43,4,4,0.754956382212337
34,4,3,0.8037152525881847
38,9,1,0.9634531040190711
39,7,4,0.9339385963964328
33,4,2,0.8692752843628468
36,5,4,0.9077173158532994
37,3,1,0.9516737660307392
38,8,5,0.9311996613094914
36,4,3,0.8998443185340661
39,6,4,0.9024942644827866
42,5,2,0.8059351192834237
40,2,4,0.748040185080633
37,3,4,0.76652067999602
48,6,6,0.7019364627938167
39,5,6,0.8528689837812508
32,6,3,0.8992036069544086
27,5,2,0.8593492062353628
39,3,4,0.800366249802878
40,6,1,0.8423787640651738
40,5,3,0.769633779608344
42,4,2,0.9453229915467871
46,2,3,0.9133224813505325
43,4,3,0.922723808248372
46,5,6,0.8934513544323164
41,3,7,0.8808912999382719
50,6,4,0.7811102539213457
54,5,3,0.841014181626717
40,4,4,0.8090675707589139
36,3,6,0.8643728382232222
41,3,4,0.7118753815697816
43,7,6,0.8462856775332843
42,4,2,0.7878911943446233
37,5,3,0.9869533606620604
26,6,7,0.8006278642147394
40,8,2,0.9616467118165944
42,3,1,0.8369117710190083
40,7,4,0.9417767023738313
45,3,1,0.9687830098139781
32,5,2,0.9248970060418212
38,5,4,0.9128238725916289
53,3,8,0.9823593755413076
34,6,2,0.8792154474008086
37,4,8,0.8623681318368579
41,6,3,0.8055822960985459
45,2,6,0.9791535308232048
37,3,4,0.9878358213455966
48,4,1,0.8750844964762756
45,4,6,0.9022991508425208
29,4,1,0.8448293910480774
51,3,4,0.8521398816931516
36,4,1,0.9286277318214557
39,7,1,0.9378078589763311
43,7,0,
38,6,1,0.730840477180592
45,5,3,0.8413366913881767
43,6,2,0.9005591046719935
26,9,4,0.7561614781489361
37,3,3,0.9143187587739984
45,4,1,0.78314554498977
31,3,3,0.9070992519554462
45,4,2,0.8370677169797563
47,3,6,0.9118430100121436
51,4,3,0.7853452041154979
30,5,3,0.8605726253139916
54,5,2,0.7778578524081652
36,6,6,0.8770028788344216
34,4,2,0.8702086077567298
46,8,2,0.8645567589379657
40,2,4,0.8138325655819199
37,5,3,0.7550073066812062
42,5,2,0.8553316523552019
43,3,7,0.8762919454731106
46,6,3,0.9694963102193453
32,5,4,0.8350482837436654
41,2,2,0.9438272602370646
31,6,4,0.7035327328194444
40,4,6,0.8946234556592201
41,7,4,0.8394943606670175
36,1,5,0.886046443325081
43,2,5,0.9067932706599623
37,8,4,0.8493390584644364
39,3,1,0.8949029517865024
48,4,3,0.8610121486148602
43,7,5,0.8956738701886083
41,8,4,0.7525433559329109
39,1,3,0.9215887535751788
40,9,4,0.7763606666963159
39,3,0,
43,4,1,0.8642362753028157
44,3,9,0.9739882627412981
42,8,2,0.7781383696493188
30,5,4,0.8589827999295591
36,3,4,0.8722740853681447
33,9,2,0.870445546223936
38,2,1,0.8083387690790088
39,6,4,0.7557144846698478
25,11,3,0.7383645996767193
40,5,3,0.9077194187693983
41,3,0,
37,5,6,0.9391493204989363
33,5,8,0.798181072782098
41,3,2,0.9014787453632768
40,3,2,0.9154308353220962
42,3,4,0.9082389652982936
44,6,5,0.8740354672816187
37,2,2,0.8627905587432001
49,1,2,0.873004192753505
42,5,1,0.7179067244332777
42,6,4,0.8699778010315211
40,6,3,0.9387471700566054
33,2,2,0.8624368862983567
43,6,6,0.7746201611216151
44,5,0,
40,5,4,0.811216286111823
29,8,5,0.6144198986671694
36,4,1,0.8046506196068183
32,8,2,0.7285450245131249
36,3,4,0.8369876747642676
40,7,4,0.963463365539916
46,3,2,0.9806747576747649
43,7,6,0.9203491112484586
45,5,2,0.8237135681154205
45,5,4,0.8530298243267518
38,3,3,0.7049083758685379
44,8,3,0.7607052114392249
40,5,3,0.8607839949179952
39,2,0,
42,6,4,0.7115784568668418
30,2,3,0.9662394050490204
42,5,5,0.8615155323150014
37,4,6,0.8095655458640654
37,3,3,0.7430134569505036
54,5,2,0.8437383705081397
48,3,1,0.5806693732898298
54,2,3,0.9107351062915489
39,6,1,0.8233940718412134
42,5,3,0.8521224695508532
33,3,4,0.8668682415546816
35,5,2,0.7098841715978308
27,7,7,0.8152345475889707
40,5,2,0.8604262861617517
47,6,3,0.8800182947146258
40,5,1,0.8596080112514308
45,5,4,0.9202012931130988
51,5,2,0.9780030997200496
41,2,1,0.9843204643696005
51,5,1,0.971571745501975
36,4,1,0.7812344828685192
36,8,3,0.9319429273706934
36,4,5,0.7839678993957928
37,5,5,0.9588300004147966
45,1,6,0.884019067676156
60,5,5,0.9423128604234025
45,4,4,0.8425337771780087
46,6,5,0.9545929960422248
38,4,2,0.9500165783705082
55,4,3,0.921347382063324
39,6,2,0.8680963196360241
32,6,2,0.8642157342763371
46,7,5,0.8768003038048617
46,5,0,
44,6,0,
37,5,3,0.8952399525592323
41,8,0,
40,5,2,0.7831873317226098
34,8,7,0.9182776579024559
48,6,4,0.7150900860763518
44,6,3,0.7020101866979264
56,5,3,0.8688155747458637
33,3,3,0.9382592763907518
37,5,1,0.9047075887041617
41,7,2,0.9327800629421419
31,3,3,0.7839509115971794
40,4,4,0.7831761427130891
46,8,4,0.7949659381525278
39,5,3,0.8703961346400676
34,7,2,0.7691893269298501
42,5,1,0.8572156377785445
31,2,4,0.951935174539781
51,4,2,0.8237678421107836
32,5,2,0.9580744121891335
39,5,3,0.9572447063555983
45,7,4,0.9030839256731444
47,4,3,0.9282601264543785
48,9,3,0.9812865985104701
38,6,3,0.928363034085836
34,7,4,0.894863811848345
43,1,4,0.8464016731834901
48,5,5,0.8573260800340137
44,7,4,0.7427880679683655
47,7,1,0.9089643518635471
50,5,3,0.8869692436440778
41,5,3,0.7557358218528178
37,6,3,0.8185527274036806
42,9,4,0.7887399407021137
39,7,1,0.9653301764404532
30,5,1,0.9093982871711764
49,11,3,0.837954041096338
34,8,10,0.8925272399480507
38,3,1,0.8632841343734642
48,2,3,0.8047862899750642
36,4,3,0.7396032026292977
35,2,2,0.9230579645057342
39,3,4,0.856272070600837
40,4,2,0.8252035003929877
40,2,2,0.8627043336125666
41,2,5,0.8914074655256429
44,2,2,0.8978825326126861
34,6,4,0.8827036242052695
52,3,3,0.8359220737456506
45,6,1,0.7953494306147142
37,10,2,0.6987951134118355
45,5,2,0.8785296503344969
37,3,3,0.8539462549648053
41,8,3,0.9776247077493047
40,1,7,0.8198572946717352
42,7,1,0.9652434728244118
43,5,2,0.8860809895592355
43,3,2,0.9735126145195846
41,3,6,0.9774803526198086
37,7,3,0.9709407456910253
42,2,5,0.852004744221945
41,4,4,0.8129244201189452
44,5,2,0.8265114060131897
38,4,6,0.9405958774814087
40,5,3,0.7444485043350842
34,2,4,0.9629258043068813
45,3,1,0.9430266944326677
38,4,4,0.8458980915263745
37,4,5,0.8139111461562873
42,7,1,0.8647780857193453
34,5,10,0.8470632363328123
37,4,4,0.9140122860425427
49,5,0,
38,5,6,0.9805592200421218
33,6,1,0.901503415405277
38,4,2,0.8805863759375244
48,4,5,0.8421635838410518
26,5,2,0.9806947758371298
34,4,2,0.9886190635616465
45,4,7,0.8232990935826396
47,5,5,0.8611160883883396
43,3,1,0.814076100879738
38,4,2,0.82608854950554
37,3,1,0.7773732690580205
35,1,2,0.8722076317502165
42,4,3,0.8840125197412313
36,5,4,0.8784141496053047
39,4,3,0.9244405194458029
42,5,1,0.8228206134252005
32,7,1,0.9254121221331877
45,7,3,0.7450031631203546
40,5,2,0.8486811532594943
39,5,4,0.9560518898361339
47,3,4,0.7811546476050435
33,4,4,0.8501937631557324
43,2,2,0.7937761739271584
35,4,3,0.8911510685446664
35,10,2,0.7832104603339526
40,5,4,0.8133465143345235
38,7,5,0.8322790660853041
41,5,4,0.8587607623071933
23,4,2,0.8631893453371628
44,3,3,0.8722335992326499
36,7,4,0.8089423549434482
45,4,4,0.7756981512063533
35,4,0,
53,4,2,0.8690714692937853
37,3,7,0.7271947117894345
34,9,6,0.8595510355291279
44,6,2,0.853109125392758
41,6,3,0.9831617364128791
48,4,3,0.5746934407010711
27,5,1,0.9636684808050803
36,6,0,
47,6,1,0.7489140926459092
45,4,2,0.8232836007215253
28,3,3,0.8025465351134469
43,7,3,0.9894137751848373
42,3,4,0.9583321877249501
45,6,4,0.858366725451196
41,6,2,0.8880957958408835
41,8,4,0.739626942461717
42,6,6,0.9065251967634355
43,4,1,0.7978895235962449
42,5,4,0.8408028261925693
43,4,4,0.881983916098926
39,5,2,0.7895603252204463
40,5,7,0.8189062584129242
43,7,1,0.9703127923980713
33,5,2,0.9204213483354684
41,3,4,0.9580940977673603
42,7,1,0.7810780957502779
35,2,1,0.7887905793539923
38,4,2,0.9356007877557266
41,6,2,0.9852683787404044
39,5,0,
52,5,1,0.8488749945220402
38,7,4,0.7159187969047036
40,4,4,0.8140823667750138
32,8,5,0.9570163705070246
35,2,5,0.930472219036393
53,3,4,0.7915089254037642
43,1,5,0.847480397835693
38,3,2,0.8982671474416764
38,5,4,0.8855963090436614
36,10,1,0.9117609118591968
36,6,2,0.8511729697494568
39,5,3,0.8724323821342008
38,10,1,0.9204843077419093
44,6,6,0.9412982763920777
47,4,4,0.9196572067703728
43,5,1,0.7257980316904546
35,5,4,0.7245301486276808
36,6,6,0.8546593879304739
42,8,5,0.9003473629430294
40,6,5,0.8778531373428937
41,6,2,0.8876633401544993
39,4,3,0.8121098234521398
34,4,2,0.8482892650877893
42,7,3,0.7490386828644804
36,5,3,0.870266329407943
46,3,3,0.8847270382982376
40,5,1,0.8878315473120145
49,6,3,0.9705561712485578
40,7,2,0.9554277563125284
41,5,3,0.88829872885058
36,10,3,0.879069221109885
34,6,3,0.950054398732961
46,4,7,0.9184184462111353
41,3,5,0.8058078850776154
25,8,1,0.9342409291017425
42,3,4,0.8620919202598514
37,5,0,
36,7,1,0.8118704690170266
45,3,7,0.8745495241523321
41,4,1,0.9523027097614403
26,7,4,0.8505820397034197
41,4,3,0.8672288222510569
45,3,4,0.9435282028098164
37,4,4,0.8828356187022852
42,4,3,0.9402229625617549
39,8,4,0.9259838390714333
47,10,5,0.7362728337370104
45,1,4,0.8330745561595984
38,6,3,0.9546605203079455
53,5,5,0.8396461153393294
44,7,5,0.9321721747234927
36,6,4,0.9030476052578751
46,6,2,0.9366904209117364
39,4,1,0.9846857850482638
32,4,0,
33,4,3,0.8252238872534695
50,3,2,0.9059544818168433
40,9,3,0.9637930833693822
44,4,3,0.7427393768333074
24,7,5,0.8171084058859482
35,5,2,0.887832981239447
39,4,1,0.8305771732287999
32,6,5,0.831123530446319
40,5,1,0.8590172590628663
38,3,3,0.9807577804328583
42,1,8,0.8985252480233452
45,4,4,0.8705516830669334
48,6,2,0.9395551249198463
34,4,3,0.801748648037627
35,5,1,0.7537607883796597
42,7,2,0.8487482001346196
37,3,5,0.8780954844423513
40,4,3,0.9221762875547935
38,3,3,0.8536111256815391
50,3,1,0.9297961551682987
39,4,2,0.8623161197440325
45,3,5,0.9258221784133399
37,4,4,0.8149168197091224
42,9,2,0.8724865486406947
35,5,2,0.9841729252525767
47,5,1,0.9864745097203991
35,4,3,0.959648783973749
38,8,2,0.7649521636488998
37,5,4,0.7404599531709098
31,1,4,0.9069950515857164
45,8,1,0.9410657248867789
41,7,3,0.9436529715026911
48,1,3,0.8083485509468639
33,4,0,
27,8,3,0.7888863203334516
38,1,11,0.9758985400313278
41,12,2,0.9648344735872761
30,4,3,0.7095258871565258
48,7,2,0.9885086128368215
38,5,3,0.9723978412327973
39,3,2,0.9326066858301398
